name,status,source,url,info,error
Cool Summer Channel,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2500001BS,"video,0,0
audio

video,0,0
audio

video,0,0
audio

video,1920,1080
audio

video,0,0
audio
video,0,0
audio
video,0,0
audio
video,1920,1080
audio",
Cozy Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR19000010J,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,384,216
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data",
Degrassi,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD19000115C,"video,1280,720
audio

video,256,144
audio

video,1280,720
audio

video,1280,720
audio

video,1280,720
audio

video,1280,720
audio

video,1280,720
audio
video,256,144
audio
video,1280,720
audio
video,1280,720
audio
video,",
Dhar Mann TV,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR3800005NP,,[hls @ 0x5579f104c940] Error when loading first segment 'https://d2z8gnr1n056wx.cloudfront.net/playlist_1920x1080_084450__691900.ts' https://jmp2.uk/stvp-FR3800005NP: Invalid data found when processing input
Dragon TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR130000539,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio",
Drames - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2600005LH,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Echappées belles & co,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC3500002E4,"audio
video,854,480

audio
video,640,360

audio
video,1920,1080

audio
video,1280,720

audio
video,854,480
audio
video,640,360
audio
video,1920,1080
audio
video,1280,720",
Émotion,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC900001LB,"video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
Epicurieux avec Jamy,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD5100003TP,"video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data

video,1280,720
audio
data
data
video,960,540
audio
data
data
v",
Faites entrer l'accusé,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1400002XF,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Famille - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2600001PI,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Familles en Scène,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3600002W2,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
FIFA+,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA3300037Y7,"video,640,360
audio
data
data

video,960,540
audio
data
data

video,1280,720
audio
data
data

video,640,360
audio
data
data
video,960,540
audio
data
data
video,1280,720
audio
data
data",
Fireplace Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2200002HV,"video,1280,720
audio
data

video,1920,1080
audio
data

video,1920,1080
audio
data

video,3840,2160
audio
data

video,1280,720
audio
data
video,1920,1080
audio
data
video,1920,1080
audio
data
video,3840,2160
audio
data",
House of Creators,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR70000809,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
iCarly,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRAJ38000061J,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Incroyables Fortunes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR600001I2,"video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1280,720
audio
data
data
video,960,540
audio
data
data
video,854,480
audio
data
data
vide",
Island Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800008DB,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data
video,960,540
audio
data
data
",
Jodha Akbar,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR4000001TX,"video,640,360
audio
data
data

video,960,540
audio
data
data

video,1280,720
audio
data
data

video,640,360
audio
data
data
video,960,540
audio
data
data
video,1280,720
audio
data
data",
Juste Pour Rire,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA3300035UK,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio",
L'effet papillon,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD11000038N,"video,854,480
audio
data
data

video,640,360
audio
data
data

video,1280,720
audio
data
data

video,1920,1080
audio
data
data

video,854,480
audio
data
data
video,640,360
audio
data
data
video,1280,720
audio
data
data
vi",
L'Equipe,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR200016Y5,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
da",
La Vie,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3900003Y7,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Le meilleur d'Arthur,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD1900006NA,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Le Meilleur de la TV Réalité,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD3900005MB,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Les Anges,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD4100001DF,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Les Lapins Crétins,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD2300002CM,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Les riches pleurent aussi,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA3300022OA,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio",
Les Routes du Paradis,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3100005MK,"video,768,432
audio

video,256,144
audio

video,640,360
audio

video,640,360
audio

video,1280,720
audio

video,1280,720
audio

video,768,432
audio
video,256,144
audio
video,640,360
audio
video,640,360
audio
video,1280,7",
Les Télétubbies,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1600002TT,"video,768,432
audio

video,256,144
audio

video,640,360
audio

video,640,360
audio

video,1280,720
audio

video,1280,720
audio

video,768,432
audio
video,256,144
audio
video,640,360
audio
video,640,360
audio
video,1280,7",
Les Z'amours,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD1900005BA,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Masha et Michka,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2200004HP,"video,640,360
audio
data

video,854,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,854,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Motus,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBB490000412,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Mr Bean Animated,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR90000160,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
NEW KPOP,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1700002OZ,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio",
Ocean Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800009U0,"video,1280,720
audio
data

video,1920,1080
audio
data

video,1920,1080
audio
data

video,3840,2160
audio
data

video,1280,720
audio
data
video,1920,1080
audio
data
video,1920,1080
audio
data
video,3840,2160
audio
data",
Passion Bollywood,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1100001V1,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Plus belle la vie,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD37000020Y,"video,640,360
audio
data

video,960,540
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,960,540
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Pluto TV Toons,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRAJ38000035M,"audio
video,854,480

audio
video,854,480

audio
video,1280,720

audio
video,854,480
audio
video,854,480
audio
video,1280,720",
Pocoyo,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR700001VJ,"video,640,360
audio
data

video,960,540
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,960,540
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Quantum Makers,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1200002PC,"video,426,240
audio

video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
Qui veut gagner des millions ?,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD1900007PQ,"video,426,240
audio

video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
Rainy Day Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800007VM,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data
video,960,540
audio
data
data
",
Red Bull TV,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR1700004PK,,[hls @ 0x55bb90ebc940] Error when loading first segment 'https://dzlhlf5cpu03s.cloudfront.net/playlist_1920x1080_084501__684253.ts' https://jmp2.uk/stvp-FR1700004PK: Invalid data found when processing input
RMC Life,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR4000003O1,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RMC MECANIC,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR300003ZB,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RMC MYSTERE,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR300006GF,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RMC Story,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD41000097I,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RMC TALK INFO,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR300005WY,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RMC Wow,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR300001M1,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
Rolling Stones Takeover,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR7000053L,"video,426,240
audio

video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
Rookie Blue,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR2100001VM,,https://jmp2.uk/stvp-FR2100001VM: Server returned 403 Forbidden (access denied)
Sci-Fi - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR4100001D0,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Shadowz,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800003VF,"video,1920,1080
audio

video,1280,720
audio

video,1024,576
audio

video,854,480
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,1024,576
audio
video,854,480
audio
video,640,360
audio",
Shark TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR4000002JN,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio",
Show ! Variété,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3100003KZ,"video,1920,1080
audio

video,1280,720
audio

video,1024,576
audio

video,854,480
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,1024,576
audio
video,854,480
audio
video,640,360
audio",
Skyrock,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR4000005KE,"video,426,240
audio

video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
SMTOWN,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1000001XP,"audio,
video,1920,1080,

audio,
video,1920,1080,

audio,
video,1920,1080,

audio,
video,1280,720,

audio,
video,1280,720,

audio,
video,1280,720,

audio,
video,960,540,

audio,
video,960,540,

audio,
video,960,540,

audi",
Sony One Blacklist,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR300010HD,,"[hls @ 0x555722e1e940] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSENlvwLFs8UPbjHd6pXZCAbMaC2J1eWRybWtleW9zIhDZb8CxbPFD24x3eqV2QgGzSOPclZsG' is not a common multimedia extens"
Sony One Favoris,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR300011G9,,"[hls @ 0x55a7c2e41940] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSECoRHtyKiUk2u9WzLYs06hYaC2J1eWRybWtleW9zIhAqER7ciolJNrvVsy2LNOoWSOPclZsG' is not a common multimedia extens"
Spring Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800010TC,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data
video,960,540
audio
data
data
",
Storm Vibes,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1900002I8,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data
video,960,540
audio
data
data
",
SuperToons TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD5100002NL,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
Tech & Co,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD4100010ZZ,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
Tele.Novela,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC14000010C,"audio
video,1920,1080
data

audio
video,1280,720
data

audio
video,1280,720
data

audio
video,1024,576
data

audio
video,640,360
data

audio
video,1920,1080
data
audio
video,1280,720
data
audio
video,1280,720
data
audio
",
Tennis Channel,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR5000002SW,,https://jmp2.uk/stvp-FR5000002SW: Server returned 403 Forbidden (access denied)
Top Barça,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR110000354,,https://jmp2.uk/stvp-FR110000354: Server returned 403 Forbidden (access denied)
Top Gear,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2400001TP,"video,640,360
audio
data

video,960,540
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,960,540
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Tortues Ninja,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA3300046W4,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Trailers,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC9000041F,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
TV5 Monde Info,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1800005X0,"video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1280,720
audio
data
data
video,960,540
audio
data
data
video,854,480
audio
data
data
vide",
Un si grand soleil,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3600001R1,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Vevo Hip-Hop & R&B,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC2100002JA,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Vevo Pop,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBC2100001YY,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Vevo Rétro,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD1900013CB,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Yu-Gi-Oh!,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR7000045E,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Zee One,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR360000680,"video,640,360
audio
data
data

video,960,540
audio
data
data

video,1280,720
audio
data
data

video,640,360
audio
data
data
video,960,540
audio
data
data
video,1280,720
audio
data
data",
Alpe d’Huez TV (720p) [Not 24/7],FAIL-1,playlist.m3u,https://edge13.vedge.infomaniak.com/livecast/ik:adhtv/manifest.m3u8,,https://edge13.vedge.infomaniak.com/livecast/ik:adhtv/manifest.m3u8: Server returned 404 Not Found
Amou Yazid TV (576p),OK-2X,playlist.m3u,http://mkstream.servehttp.com:1940/AmouYazid/ay1/playlist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Antenne A,FAIL-1,playlist.m3u,http://51.254.199.122:8080/antenne_a-plus/index.m3u8,,[tcp @ 0x562de5d8c540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/antenne_a-plus/index.m3u8: Connection timed out
Canal 3,FAIL-1,playlist.m3u,https://cs2.push2stream.com/CANAL3BENIN/playlist.m3u8,,https://cs2.push2stream.com/CANAL3BENIN/playlist.m3u8: Server returned 403 Forbidden (access denied)
Chandel TV (720p),OK-2X,playlist.m3u,https://kali.vdopanel.com:3660/live/vj6jlam1rlive.m3u8,"video,1280,720
audio

video,1280,720
audio",
Esaie 45 Tele,OK-2X,playlist.m3u,https://stream.berosat.live/hls/esaie45-tv/esaie45-tv.m3u8,"video,1280,720
audio

video,1280,720
audio",
Ev-tele (720p),FAIL-1,playlist.m3u,https://playtv4k.live/live/EVTELE/index.m3u8,,https://playtv4k.live/live/EVTELE/index.m3u8: Server returned 404 Not Found
Kajou TV (720p) [Not 24/7],OK-2X,playlist.m3u,https://video1.getstreamhosting.com:1936/8055/8055/playlist.m3u8,"data
video,1280,720
audio

data
video,1280,720
audio",
MaTele (1080p) [Not 24/7],OK-2X,playlist.m3u,https://live.matele.be/hls/live.m3u8,"audio
video,1920,1080

audio
video,1920,1080",
Medi 1 TV Maghreb (1080p),OK-2X,playlist.m3u,https://cdn.live.easybroadcast.io/abr_corp/83_medi1tv-maghreb_jnbspmg/playlist.m3u8,"video,426,240
audio

video,640,360
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,640,360
audio
video,1280,720
audio
video,1920,1080
audio",
My TV Channel (720p) [Not 24/7],OK-2X,playlist.m3u,http://connectiktv.ddns.net:5000/mytvchannel/@mytvchannel/playlist.m3u8,"data
video,1280,720
audio

data
video,1280,720
audio",
Natural TV (720p) [Not 24/7],FAIL-1,playlist.m3u,http://broadcasttr.com:1935/naturaltv/bant1/playlist.m3u8,,[tcp @ 0x55ad8f839540] Connection to tcp://broadcasttr.com:1935 failed: Connection timed out http://broadcasttr.com:1935/naturaltv/bant1/playlist.m3u8: Connection timed out
NW Economie (576p),FAIL-1,playlist.m3u,https://hls.newworldtv.com/nw-economie/video/live.m3u8,,https://hls.newworldtv.com/nw-economie/video/live.m3u8: Server returned 403 Forbidden (access denied)
NW Magazine (576p),FAIL-1,playlist.m3u,https://hls.newworldtv.com/nw-magazine/video/live.m3u8,,https://hls.newworldtv.com/nw-magazine/video/live.m3u8: Server returned 403 Forbidden (access denied)
One Nation TV (720p) [Not 24/7],FAIL-1,playlist.m3u,https://endour.net/hls/One_nationtv/index.m3u8,,https://endour.net/hls/One_nationtv/index.m3u8: Server returned 404 Not Found
OTV (1080p),OK-2X,playlist.m3u,https://otv.hibridcdn.net/otv/tv_abr/playlist.m3u8,"video,426,240
audio

video,854,480
audio

video,1280,720
audio

video,1920,1080
audio

video,426,240
audio
video,854,480
audio
video,1280,720
audio
video,1920,1080
audio",
Play TV (720p) [Not 24/7],OK-2X,playlist.m3u,http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8,"data
video,1280,720
audio

data
video,1280,720
audio",
PLEX TV,OK-2X,playlist.m3u,http://connectiktv.ddns.net:5000/plextv/@plextv/playlist.m3u8,"data
video,1280,720
audio

data
video,1280,720
audio",
PSTV HD (480p) [Not 24/7],FAIL-1,playlist.m3u,http://51.254.199.122:8080/PSTV/index.m3u8,,[tcp @ 0x559419ea4540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/PSTV/index.m3u8: Connection timed out
REFLET TV (1080p),OK-2X,playlist.m3u,https://edge-a3.evrideo.tv/8f37c9f0-fe22-44f4-b64a-76ad11730daf_1000026630_HLS/manifest.m3u8,"audio
video,1920,1080

audio
video,1280,720

audio
video,640,360

audio
video,1920,1080
audio
video,1280,720
audio
video,640,360",
RL PRO TV,OK-2X,playlist.m3u,https://stream.berosat.live:19360/rlpro-tv/rlpro-tv.m3u8,"video,854,480
audio

video,854,480
audio",
RMC Story (1080p),OK-2X,playlist.m3u,https://d15aro46bnpfm8.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-fqkqiax1078up/RMC_Story_FR.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RT France (1080p) [Geo-blocked],OK-2X,playlist.m3u,https://rt-fra.rttv.com/dvr/rtfrance/playlist.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
RT JVA (720p) [Not 24/7],OK-2X,playlist.m3u,https://cdn140m.panaccess.com/HLS/RTVJA/index.m3u8,"audio
video,1280,720

audio
video,1280,720",
RTH-TV1 (1080p),OK-2X,playlist.m3u,https://2-fss-2.streamhoster.com/pl_120/amlst:206708-4203440/playlist.m3u8,"data
video,1280,720
audio

data
video,640,360
audio

data
video,1280,720
audio
data
video,640,360
audio",
RTL Zwee (1080p),OK-2X,playlist.m3u,https://live-edge.rtl.lu/channel2/smil:channel2/playlist.m3u8,"audio
video,1920,1080

audio
video,1280,720

audio
video,854,480

audio
video,640,360

audio
video,1920,1080
audio
video,1280,720
audio
video,854,480
audio
video,640,360",
RTVC (720p),OK-2X,playlist.m3u,https://cdn140m.panaccess.com/HLS/RTVC/index.m3u8,"audio
video,1280,720

audio
video,1280,720",
RTVS1,FAIL-1,playlist.m3u,http://51.254.199.122:8080/RTVS1/index.m3u8,,[tcp @ 0x562da8c81540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/RTVS1/index.m3u8: Connection timed out
SOS Docteur TV (480p) [Not 24/7],FAIL-1,playlist.m3u,https://wmoy82n4y2a7-hls-live.5centscdn.com/sostv/live.stream/playlist.m3u8,,https://wmoy82n4y2a7-hls-live.5centscdn.com/sostv/live.stream/playlist.m3u8: Server returned 404 Not Found
StoryChannel TV (720p),OK-2X,playlist.m3u,https://136044159.r.cdnsun.net/storychannel.m3u8,"video,1280,720
audio

video,1280,720
audio",
Sunu Label TV (480p) [Not 24/7],FAIL-1,playlist.m3u,https://live3.acangroup.org:1929/publiclive/sunulabel/playlist.m3u8,,[tcp @ 0x56206ae2ff40] Connection to tcp://live3.acangroup.org:1929 failed: Connection timed out https://live3.acangroup.org:1929/publiclive/sunulabel/playlist.m3u8: Connection timed out
