name,group,status,url,error
Galxy TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672e42c2627c068e73ad8/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672e42c2627c068e73ad8/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Glewed TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5eea605474085f0040ddc76d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
GLORY Kickboxing,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63f914bffe2c3d32e1a7929f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
GrowthDay Network,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a8786c4fa0d0293e2681b7c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
GUSTOTV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f8746eabd529300418246d9/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
H2O & Friends,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a63a9c6a1deb5624927c62d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a63a9c6a1deb5624927c62d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Hard Knocks,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5fd115bdb7ef8d002dcf1820/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Hit List,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aaa014784a2161d3caf7fd/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Hunter,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66f6b6baac1a1890ef197a4b/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Ice Pilots NWT,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-666e1820ce73ed6023b55a11/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Ideas En 5 Minutos,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64a355697d24564fba37bab8/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Inazuma Eleven,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a5d50fe5830ca1b11df3c4f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a5d50fe5830ca1b11df3c4f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
INTER 24/7,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69011e71d320237a5a2d9f63/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
ITV Deportes,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-688d3402a6fe30698ab42007/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
JAIL,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6448ba1baf92c31f4a190c27/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
JDS.TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a2325c47928efd63cf15995/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a2325c47928efd63cf15995/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Johnny Carson TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60d4edd6b2fdec002c141123/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Journy,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60a9d105d162b9002d05a60c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60a9d105d162b9002d05a60c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Judge Nosey,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f0ff262d71dcb00449ec018/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Just For Laughs Gags,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64704954e536e0faaf10be9f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Kidoodle TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5eea605574085f0040ddc79a/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5eea605574085f0040ddc79a/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Legacy,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69bb1f002028859eafc637e1/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Léman Bleu (1080p),20 - SUISSE FR,403,http://livevideo.infomaniak.com/streaming/livecast/naxoo/playlist.m3u8,http://livevideo.infomaniak.com/streaming/livecast/naxoo/playlist.m3u8: Server returned 403 Forbidden (access denied)
Les filles d’à côtés TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e03beea4f2aa9b08ed5281/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e03beea4f2aa9b08ed5281/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Life Down Under,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67c2496d45ae99120c071588/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67c2496d45ae99120c071588/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Lone Star,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6196c9241d310bf925e02616/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Lucha Plus,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67a1a8ef2358ef4dd5c3018e/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Made In Hollywood,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60db63d29ec966002c9ea6f0/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Mayday: Catastrophe Aérienne,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-693caec5e2cae3f1bc73ae28/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-693caec5e2cae3f1bc73ae28/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Metal.Rocks,20 - SUISSE FR,OK,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e9436dda6bb987138625c7/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,[https @ 0x55d340b75c00] Cannot reuse HTTP connection for different host: amg00771-amg00771c5-plex-us-9714.playouts.now.amagi.tv:-1 != epg.provider.plex.tv:-1
Million Dollar Dream Home,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-684c2379e32026b0c1f53793/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Monster Jam,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6615885e1eabecf2c9d56495/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
More U,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6112a9139894c8002c6cb87f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
MOTUS La Chaine,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63ac5e95c7cce47c86164bca/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63ac5e95c7cce47c86164bca/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Newsmax2,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5fb81660b7ad2d002dcb7335/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
NewsWorld,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66bfb2e6144c201b8b61c10f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66bfb2e6144c201b8b61c10f/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
NFL Channel,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69f4f6c2647c1d14cc38677b/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69f4f6c2647c1d14cc38677b/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
NHRA TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60aeb5cd87f9b1002ce12323/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Nolly Africa HD,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64b1e1217d4037206787f384/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Nosey,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f0ff262d71dcb00449ec015/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Nosey Escándalos,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6154a863e3e4d9577f96b31a/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Nothin' But 90s,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62f13eeded056a1db9ef3d54/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Novelisima,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64d4e82ac5d4668c9cb7b5df/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Operation Repo,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6578e7b5eef129f30fb38df7/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Pac-12 Insider,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-646c0dfbfb58444e4e1e262d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
PeliMex,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67db3546d66f778a752f7eaa/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
People are Awesome,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f0ff263d71dcb00449ec021/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
PFL MMA,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-643f0ecd76de2b4015ae6c01/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
PickleTV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63ec0b739866d8d2120ac759/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Pitufo TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-639ba57d3f4612cc150a5723/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-639ba57d3f4612cc150a5723/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
PLL Network,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66fbfc8ebde73c589ab2af40/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66fbfc8ebde73c589ab2af40/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Pop Adult,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ee7992271f393d2d9f709c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Powernation,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69814bbff871095eafc65925/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
PursuitUP,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63628eb88e4b18ca22f897dc/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Qwest TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60b0f65c0c8ffb002c821a75/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
RACER International,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f90ebc726350a002d40b136/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f90ebc726350a002d40b136/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
RCM,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66bfb17c144c201b8b61c10d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Remember the ‘80s,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aa9f50784a2161d3caf7fb/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Revry,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5ef11487d33ab9004048a1d9/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5ef11487d33ab9004048a1d9/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Robot Wars by Mech+,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6470477fe536e0faaf10be9d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
RTS 3 (720p),20 - SUISSE FR,403,http://145.239.5.177/224/index.m3u8,http://145.239.5.177/224/index.m3u8: Server returned 403 Forbidden (access denied)
RTS Info (1080p),20 - SUISSE FR,403,https://rtsinfo-d.akamaized.net/out/v1/2b7ae2e1ba3f43c6aba15bced153baf5/index.m3u8,https://rtsinfo-d.akamaized.net/out/v1/2b7ae2e1ba3f43c6aba15bced153baf5/index.m3u8: Server returned 403 Forbidden (access denied)
Runtime,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66842909702b9db9f817725c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66842909702b9db9f817725c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Scream'IN,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-65028a4bec4e38daa56e9c76/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-65028a4bec4e38daa56e9c76/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Shemaroo Bollywood,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62d1a58e520656fda09e609d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
SKWAD,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f12332eeca6a20040b328e5/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f12332eeca6a20040b328e5/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
SLOPES,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-616df1be2cf008a748c8cb53/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Smooth Jazz,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ee784852f7d73061eec493/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Smurf TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-639b8d803f4612cc150a5721/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-639b8d803f4612cc150a5721/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Sonic TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ba4aaff663580a7238f327/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Sony One | Favoris,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692229df50fe592fd6d5b7e2/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692229df50fe592fd6d5b7e2/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
SPEEDVISION,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6349ed0eb1adc4cfa571fd37/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Startalk TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-664292a80e0ec7b4ce5eb28c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Stingray Classica Stream,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62d7f68fb19cbf65dc7bef7d/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Stingray Greatest Hits,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aa97d4113e1e5137fd5325/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Stingray Holidayscapes,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-654eb862dde2222e8ba551f1/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Stingray Hot Country,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aa9e73784a2161d3caf7f9/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Stingray Karaoke,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62d7f6904d0067dd4d60d0de/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62d7f6904d0067dd4d60d0de/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Stingray Soul Storm,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aaa17a784a2161d3caf801/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Strongman Champions,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-644b13a3a1c0a5b2024c8403/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Tennis+,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6761f91555e174e95ccc4e4c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Bob Ross Channel,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5efe1de6e0b3f5003f5d9f88/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Bold and the Beautiful,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67d9a3d663c5439aeaf61305/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Carol Burnett Show,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60d4edd6b2fdec002c141125/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Design Network,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f0641d3e8ffda004033b16e/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Ed Sullivan Show,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-640205c68ecb41f2d89d5814/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Emeril Lagasse Channel,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67294a601055ef3897c73477/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Martha Stewart Channel,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-672948f0297d4ea7584a2e13/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Pet Collective,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f170d61b898490041b49369/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Prof G Channel,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69f52ffb6e5708fb20d36d9c/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
The Spa,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62f11395586633e88e3a3274/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
TNA Wrestling Channel,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-606605549dbfca002d2ae873/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Today's K-Pop,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ee6eae271f393d2d9f7096/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Toon Goggles,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5eea605574085f0040ddc794/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5eea605574085f0040ddc794/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Top Sci-Fi,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a1f7228d9f2822f6f50637/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a1f7228d9f2822f6f50637/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
TRACE Brazuca,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6329474265c8569187176338/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
TRACE UK,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66be8cd4871131188099527e/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66be8cd4871131188099527e/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
TV5Monde France Belgique Suisse Monaco (1080p) [Geo-blocked],20 - SUISSE FR,403,https://ott.tv5monde.com/Content/HLS/Live/channel(fbs)/variant.m3u8,https://ott.tv5monde.com/Content/HLS/Live/channel(fbs)/variant.m3u8: Server returned 403 Forbidden (access denied)
TV5MONDE Info,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68a799722895f21006e758e4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68a799722895f21006e758e4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
UFC,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66ccac69fdf9cd3a568ef135/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Un Village Francais,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a519497c245b3390e8a4d4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a519497c245b3390e8a4d4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Unbeaten,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67f45ef989089d917e1b1634/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67f45ef989089d917e1b1634/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
USA TODAY,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60df3e18541143002f3b8607/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Wasabi,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a1fa1a0f8d297b3f6ac0ea/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69a1fa1a0f8d297b3f6ac0ea/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Watch it Kid,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672612c2627c068e73ad6/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672612c2627c068e73ad6/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
